Trial_ID,Start_X,Start_Y,End_X,End_Y,Target_R,Distance_Euclidean,Timestamp_ms,Mouse_X,Mouse_Y
38,696,492,231,285,15,508.99,440,295,320
38,696,492,231,285,15,508.99,450,293,318
38,696,492,231,285,15,508.99,460,290,316
38,696,492,231,285,15,508.99,470,287,315
38,696,492,231,285,15,508.99,481,286,314
38,696,492,231,285,15,508.99,492,285,313
38,696,492,231,285,15,508.99,512,285,313
38,696,492,231,285,15,508.99,527,284,312
38,696,492,231,285,15,508.99,541,284,311
38,696,492,231,285,15,508.99,552,282,310
38,696,492,231,285,15,508.99,562,280,309
38,696,492,231,285,15,508.99,572,274,306
38,696,492,231,285,15,508.99,582,268,303
38,696,492,231,285,15,508.99,592,261,300
38,696,492,231,285,15,508.99,602,252,295
38,696,492,231,285,15,508.99,612,244,290
38,696,492,231,285,15,508.99,622,237,287
38,696,492,231,285,15,508.99,632,232,285
38,696,492,231,285,15,508.99,642,232,284
38,696,492,231,285,15,508.99,662,231,283
38,696,492,231,285,15,508.99,672,230,283
38,696,492,231,285,15,508.99,683,230,283
38,696,492,231,285,15,508.99,694,230,282
38,696,492,231,285,15,508.99,714,231,282
38,696,492,231,285,15,508.99,724,231,282
38,696,492,231,285,15,508.99,745,231,282
38,696,492,231,285,15,508.99,761,231,282
38,696,492,231,285,15,508.99,776,231,282
38,696,492,231,285,15,508.99,792,231,282
38,696,492,231,285,15,508.99,807,231,282
38,696,492,231,285,15,508.99,824,231,282
39,44,425,756,131,15,770.31,0,49,423
39,44,425,756,131,15,770.31,11,49,423
39,44,425,756,131,15,770.31,28,49,423
39,44,425,756,131,15,770.31,42,49,423
39,44,425,756,131,15,770.31,57,49,423
39,44,425,756,131,15,770.31,74,49,423
39,44,425,756,131,15,770.31,87,49,423
39,44,425,756,131,15,770.31,97,50,422
39,44,425,756,131,15,770.31,108,52,421
39,44,425,756,131,15,770.31,119,52,421
39,44,425,756,131,15,770.31,129,53,420
39,44,425,756,131,15,770.31,139,55,419
39,44,425,756,131,15,770.31,149,62,417
39,44,425,756,131,15,770.31,159,71,416
39,44,425,756,131,15,770.31,170,87,414
39,44,425,756,131,15,770.31,180,109,410
39,44,425,756,131,15,770.31,190,140,406
39,44,425,756,131,15,770.31,200,175,404
39,44,425,756,131,15,770.31,210,217,399
39,44,425,756,131,15,770.31,219,255,395
39,44,425,756,131,15,770.31,229,288,392
39,44,425,756,131,15,770.31,239,317,388
39,44,425,756,131,15,770.31,250,342,383
39,44,425,756,131,15,770.31,260,365,378
39,44,425,756,131,15,770.31,270,393,366
39,44,425,756,131,15,770.31,281,419,350
39,44,425,756,131,15,770.31,291,444,328
39,44,425,756,131,15,770.31,301,471,301
39,44,425,756,131,15,770.31,312,495,273
39,44,425,756,131,15,770.31,321,519,250
39,44,425,756,131,15,770.31,331,542,233
39,44,425,756,131,15,770.31,341,564,221
39,44,425,756,131,15,770.31,351,584,214
39,44,425,756,131,15,770.31,361,602,207
39,44,425,756,131,15,770.31,371,617,202
39,44,425,756,131,15,770.31,381,632,197
39,44,425,756,131,15,770.31,391,644,193
39,44,425,756,131,15,770.31,403,656,189
39,44,425,756,131,15,770.31,413,663,185
39,44,425,756,131,15,770.31,423,667,184
39,44,425,756,131,15,770.31,433,669,182
39,44,425,756,131,15,770.31,443,671,182
39,44,425,756,131,15,770.31,455,672,181
39,44,425,756,131,15,770.31,465,674,180
39,44,425,756,131,15,770.31,475,675,180
39,44,425,756,131,15,770.31,489,676,180
39,44,425,756,131,15,770.31,501,676,179
39,44,425,756,131,15,770.31,511,678,178
39,44,425,756,131,15,770.31,525,679,177
39,44,425,756,131,15,770.31,535,681,176
39,44,425,756,131,15,770.31,545,684,174
39,44,425,756,131,15,770.31,555,688,172
39,44,425,756,131,15,770.31,566,695,167
39,44,425,756,131,15,770.31,577,705,159
39,44,425,756,131,15,770.31,587,713,152
39,44,425,756,131,15,770.31,597,719,145
39,44,425,756,131,15,770.31,607,723,141
39,44,425,756,131,15,770.31,617,725,139
39,44,425,756,131,15,770.31,627,726,137
39,44,425,756,131,15,770.31,637,727,137
39,44,425,756,131,15,770.31,649,728,136
39,44,425,756,131,15,770.31,659,728,135
39,44,425,756,131,15,770.31,670,729,135
39,44,425,756,131,15,770.31,680,730,135
39,44,425,756,131,15,770.31,695,731,134
39,44,425,756,131,15,770.31,712,731,133
39,44,425,756,131,15,770.31,727,731,133
39,44,425,756,131,15,770.31,741,731,133
39,44,425,756,131,15,770.31,758,731,133
39,44,425,756,131,15,770.31,774,731,133
39,44,425,756,131,15,770.31,783,732,133
39,44,425,756,131,15,770.31,794,733,133
39,44,425,756,131,15,770.31,805,736,134
39,44,425,756,131,15,770.31,816,738,134
39,44,425,756,131,15,770.31,827,740,134
39,44,425,756,131,15,770.31,838,742,134
39,44,425,756,131,15,770.31,848,744,134
39,44,425,756,131,15,770.31,859,746,134
39,44,425,756,131,15,770.31,873,748,134
39,44,425,756,131,15,770.31,884,748,134
39,44,425,756,131,15,770.31,899,748,134
39,44,425,756,131,15,770.31,914,749,134
39,44,425,756,131,15,770.31,929,749,134
39,44,425,756,131,15,770.31,932,749,134
40,450,245,754,304,15,309.67,0,451,245
40,450,245,754,304,15,309.67,11,451,245
40,450,245,754,304,15,309.67,26,451,245
40,450,245,754,304,15,309.67,42,451,245
40,450,245,754,304,15,309.67,57,451,245
40,450,245,754,304,15,309.67,73,451,245
40,450,245,754,304,15,309.67,86,451,245
40,450,245,754,304,15,309.67,105,451,245
40,450,245,754,304,15,309.67,121,451,245
40,450,245,754,304,15,309.67,137,451,245
40,450,245,754,304,15,309.67,153,451,245
40,450,245,754,304,15,309.67,164,450,245
40,450,245,754,304,15,309.67,177,449,245
40,450,245,754,304,15,309.67,187,447,247
40,450,245,754,304,15,309.67,197,446,249
40,450,245,754,304,15,309.67,207,444,251
40,450,245,754,304,15,309.67,217,444,254
40,450,245,754,304,15,309.67,227,446,259
40,450,245,754,304,15,309.67,237,450,264
40,450,245,754,304,15,309.67,248,454,267
40,450,245,754,304,15,309.67,258,462,272
40,450,245,754,304,15,309.67,268,475,275
40,450,245,754,304,15,309.67,278,491,279
40,450,245,754,304,15,309.67,289,515,283
40,450,245,754,304,15,309.67,299,538,285
40,450,245,754,304,15,309.67,309,560,288
40,450,245,754,304,15,309.67,319,580,289
40,450,245,754,304,15,309.67,329,598,290
40,450,245,754,304,15,309.67,339,616,290
40,450,245,754,304,15,309.67,349,634,291
40,450,245,754,304,15,309.67,359,654,291
40,450,245,754,304,15,309.67,370,672,291
40,450,245,754,304,15,309.67,380,689,291
40,450,245,754,304,15,309.67,389,704,291
40,450,245,754,304,15,309.67,399,716,291
40,450,245,754,304,15,309.67,409,726,291
40,450,245,754,304,15,309.67,419,731,291
40,450,245,754,304,15,309.67,430,733,292
40,450,245,754,304,15,309.67,452,733,292
40,450,245,754,304,15,309.67,461,734,292
40,450,245,754,304,15,309.67,484,734,292
40,450,245,754,304,15,309.67,499,734,292
40,450,245,754,304,15,309.67,515,734,292
40,450,245,754,304,15,309.67,529,735,292
40,450,245,754,304,15,309.67,548,735,292
40,450,245,754,304,15,309.67,562,735,292
40,450,245,754,304,15,309.67,578,735,292
40,450,245,754,304,15,309.67,594,735,292
40,450,245,754,304,15,309.67,605,736,292
40,450,245,754,304,15,309.67,615,737,292
40,450,245,754,304,15,309.67,625,738,292
40,450,245,754,304,15,309.67,636,740,292
40,450,245,754,304,15,309.67,649,743,293
40,450,245,754,304,15,309.67,659,745,294
40,450,245,754,304,15,309.67,669,747,296
40,450,245,754,304,15,309.67,679,749,297
40,450,245,754,304,15,309.67,689,751,298
40,450,245,754,304,15,309.67,701,752,299
40,450,245,754,304,15,309.67,713,753,300
40,450,245,754,304,15,309.67,723,754,301
40,450,245,754,304,15,309.67,734,755,302
40,450,245,754,304,15,309.67,749,756,302
40,450,245,754,304,15,309.67,766,756,302
40,450,245,754,304,15,309.67,782,757,303
40,450,245,754,304,15,309.67,798,757,303
40,450,245,754,304,15,309.67,803,757,303
41,465,560,205,424,15,293.42,0,470,553
41,465,560,205,424,15,293.42,16,470,553
41,465,560,205,424,15,293.42,32,470,553
41,465,560,205,424,15,293.42,47,470,553
41,465,560,205,424,15,293.42,62,470,553
41,465,560,205,424,15,293.42,76,470,553
41,465,560,205,424,15,293.42,93,470,553
41,465,560,205,424,15,293.42,106,470,551
41,465,560,205,424,15,293.42,121,470,549
41,465,560,205,424,15,293.42,131,472,545
41,465,560,205,424,15,293.42,141,475,539
41,465,560,205,424,15,293.42,151,480,532
41,465,560,205,424,15,293.42,161,485,523
41,465,560,205,424,15,293.42,171,491,512
41,465,560,205,424,15,293.42,181,501,498
41,465,560,205,424,15,293.42,191,510,484
41,465,560,205,424,15,293.42,201,522,471
41,465,560,205,424,15,293.42,211,534,459
41,465,560,205,424,15,293.42,221,544,449
41,465,560,205,424,15,293.42,232,553,441
41,465,560,205,424,15,293.42,241,557,433
41,465,560,205,424,15,293.42,252,557,428
41,465,560,205,424,15,293.42,263,553,423
41,465,560,205,424,15,293.42,273,541,418
41,465,560,205,424,15,293.42,282,523,415
41,465,560,205,424,15,293.42,292,499,411
41,465,560,205,424,15,293.42,303,474,408
41,465,560,205,424,15,293.42,313,447,403
41,465,560,205,424,15,293.42,323,420,399
41,465,560,205,424,15,293.42,333,393,397
41,465,560,205,424,15,293.42,343,367,396
41,465,560,205,424,15,293.42,353,341,396
41,465,560,205,424,15,293.42,363,316,398
41,465,560,205,424,15,293.42,374,290,400
41,465,560,205,424,15,293.42,383,267,403
41,465,560,205,424,15,293.42,393,247,405
41,465,560,205,424,15,293.42,403,234,407
41,465,560,205,424,15,293.42,413,225,410
41,465,560,205,424,15,293.42,423,221,411
41,465,560,205,424,15,293.42,433,220,411
41,465,560,205,424,15,293.42,445,220,411
41,465,560,205,424,15,293.42,465,219,411
41,465,560,205,424,15,293.42,475,219,412
41,465,560,205,424,15,293.42,487,219,414
41,465,560,205,424,15,293.42,498,219,415
41,465,560,205,424,15,293.42,509,219,416
41,465,560,205,424,15,293.42,519,219,418
41,465,560,205,424,15,293.42,529,219,419
41,465,560,205,424,15,293.42,539,219,421
41,465,560,205,424,15,293.42,551,219,422
41,465,560,205,424,15,293.42,561,219,422
41,465,560,205,424,15,293.42,575,219,423
41,465,560,205,424,15,293.42,591,219,423
41,465,560,205,424,15,293.42,606,219,423
41,465,560,205,424,15,293.42,621,219,423
41,465,560,205,424,15,293.42,637,219,423
41,465,560,205,424,15,293.42,653,219,423
41,465,560,205,424,15,293.42,668,219,423
41,465,560,205,424,15,293.42,683,219,423
41,465,560,205,424,15,293.42,699,219,423
41,465,560,205,424,15,293.42,715,219,423
41,465,560,205,424,15,293.42,731,219,423
41,465,560,205,424,15,293.42,735,219,423
42,140,298,670,373,15,535.28,0,138,294
42,140,298,670,373,15,535.28,16,138,294
42,140,298,670,373,15,535.28,32,138,294
42,140,298,670,373,15,535.28,47,138,294
42,140,298,670,373,15,535.28,62,138,294
42,140,298,670,373,15,535.28,78,138,294
42,140,298,670,373,15,535.28,93,138,294
42,140,298,670,373,15,535.28,103,139,294
42,140,298,670,373,15,535.28,113,142,294
42,140,298,670,373,15,535.28,124,144,294
42,140,298,670,373,15,535.28,137,146,293
42,140,298,670,373,15,535.28,147,152,293
42,140,298,670,373,15,535.28,158,166,295
42,140,298,670,373,15,535.28,168,187,298
42,140,298,670,373,15,535.28,177,214,301
42,140,298,670,373,15,535.28,188,248,304
42,140,298,670,373,15,535.28,198,288,306
42,140,298,670,373,15,535.28,210,339,311
42,140,298,670,373,15,535.28,219,389,318
42,140,298,670,373,15,535.28,230,443,329
42,140,298,670,373,15,535.28,239,501,341
42,140,298,670,373,15,535.28,250,557,355
42,140,298,670,373,15,535.28,260,608,369
42,140,298,670,373,15,535.28,271,655,380
42,140,298,670,373,15,535.28,281,678,385
42,140,298,670,373,15,535.28,292,690,388
42,140,298,670,373,15,535.28,303,695,389
42,140,298,670,373,15,535.28,318,696,390
42,140,298,670,373,15,535.28,333,696,390
42,140,298,670,373,15,535.28,357,696,390
42,140,298,670,373,15,535.28,372,696,390
42,140,298,670,373,15,535.28,382,697,390
42,140,298,670,373,15,535.28,395,699,391
42,140,298,670,373,15,535.28,419,700,391
42,140,298,670,373,15,535.28,429,700,391
42,140,298,670,373,15,535.28,449,700,391
42,140,298,670,373,15,535.28,464,700,391
42,140,298,670,373,15,535.28,480,700,391
42,140,298,670,373,15,535.28,489,700,389
42,140,298,670,373,15,535.28,500,699,387
42,140,298,670,373,15,535.28,510,697,383
42,140,298,670,373,15,535.28,519,695,380
42,140,298,670,373,15,535.28,530,693,378
42,140,298,670,373,15,535.28,542,691,376
42,140,298,670,373,15,535.28,552,688,374
42,140,298,670,373,15,535.28,561,687,373
42,140,298,670,373,15,535.28,572,685,372
42,140,298,670,373,15,535.28,587,685,372
42,140,298,670,373,15,535.28,603,684,372
42,140,298,670,373,15,535.28,617,684,372
42,140,298,670,373,15,535.28,633,684,372
42,140,298,670,373,15,535.28,649,683,372
42,140,298,670,373,15,535.28,661,682,372
42,140,298,670,373,15,535.28,671,681,373
42,140,298,670,373,15,535.28,683,679,373
42,140,298,670,373,15,535.28,695,678,374
42,140,298,670,373,15,535.28,711,675,374
42,140,298,670,373,15,535.28,726,672,374
42,140,298,670,373,15,535.28,741,671,374
42,140,298,670,373,15,535.28,758,671,373
42,140,298,670,373,15,535.28,774,671,373
42,140,298,670,373,15,535.28,789,671,373
42,140,298,670,373,15,535.28,804,671,373
42,140,298,670,373,15,535.28,820,671,373
42,140,298,670,373,15,535.28,837,671,373
42,140,298,670,373,15,535.28,838,671,373
43,69,544,599,274,15,594.81,0,65,538
43,69,544,599,274,15,594.81,12,65,538
43,69,544,599,274,15,594.81,27,65,538
43,69,544,599,274,15,594.81,42,65,538
43,69,544,599,274,15,594.81,57,65,538
43,69,544,599,274,15,594.81,69,65,539
43,69,544,599,274,15,594.81,87,65,539
43,69,544,599,274,15,594.81,104,65,539
43,69,544,599,274,15,594.81,119,65,539
43,69,544,599,274,15,594.81,128,67,537
43,69,544,599,274,15,594.81,139,74,533
43,69,544,599,274,15,594.81,149,92,526
43,69,544,599,274,15,594.81,159,123,515
43,69,544,599,274,15,594.81,169,164,505
43,69,544,599,274,15,594.81,179,208,491
43,69,544,599,274,15,594.81,189,251,475
43,69,544,599,274,15,594.81,199,293,456
43,69,544,599,274,15,594.81,209,333,437
43,69,544,599,274,15,594.81,220,373,421
43,69,544,599,274,15,594.81,230,409,408
43,69,544,599,274,15,594.81,240,446,398
43,69,544,599,274,15,594.81,250,482,389
43,69,544,599,274,15,594.81,260,520,379
43,69,544,599,274,15,594.81,270,559,367
43,69,544,599,274,15,594.81,281,583,357
43,69,544,599,274,15,594.81,291,598,350
43,69,544,599,274,15,594.81,303,605,345
43,69,544,599,274,15,594.81,318,607,343
43,69,544,599,274,15,594.81,329,608,343
43,69,544,599,274,15,594.81,352,608,342
43,69,544,599,274,15,594.81,367,607,342
43,69,544,599,274,15,594.81,379,607,341
43,69,544,599,274,15,594.81,391,607,340
43,69,544,599,274,15,594.81,402,607,338
43,69,544,599,274,15,594.81,412,607,337
43,69,544,599,274,15,594.81,423,607,334
43,69,544,599,274,15,594.81,433,606,331
43,69,544,599,274,15,594.81,443,604,329
43,69,544,599,274,15,594.81,453,602,326
43,69,544,599,274,15,594.81,463,599,324
43,69,544,599,274,15,594.81,473,598,320
43,69,544,599,274,15,594.81,483,595,315
43,69,544,599,274,15,594.81,493,594,308
43,69,544,599,274,15,594.81,503,593,302
43,69,544,599,274,15,594.81,513,593,297
43,69,544,599,274,15,594.81,523,593,292
43,69,544,599,274,15,594.81,535,593,290
43,69,544,599,274,15,594.81,546,593,289
43,69,544,599,274,15,594.81,571,592,288
43,69,544,599,274,15,594.81,581,592,287
43,69,544,599,274,15,594.81,592,592,287
43,69,544,599,274,15,594.81,603,592,286
43,69,544,599,274,15,594.81,619,592,285
43,69,544,599,274,15,594.81,634,593,285
43,69,544,599,274,15,594.81,649,594,284
43,69,544,599,274,15,594.81,665,594,284
43,69,544,599,274,15,594.81,681,594,284
43,69,544,599,274,15,594.81,696,594,284
43,69,544,599,274,15,594.81,711,594,284
43,69,544,599,274,15,594.81,725,594,284
44,431,553,373,139,15,418.04,0,442,553
44,431,553,373,139,15,418.04,18,441,553
44,431,553,373,139,15,418.04,37,441,553
44,431,553,373,139,15,418.04,47,441,554
44,431,553,373,139,15,418.04,68,441,554
44,431,553,373,139,15,418.04,84,441,554
44,431,553,373,139,15,418.04,99,441,554
44,431,553,373,139,15,418.04,111,441,552
44,431,553,373,139,15,418.04,122,441,549
44,431,553,373,139,15,418.04,132,440,547
44,431,553,373,139,15,418.04,143,440,541
44,431,553,373,139,15,418.04,152,440,534
44,431,553,373,139,15,418.04,163,440,524
44,431,553,373,139,15,418.04,173,443,509
44,431,553,373,139,15,418.04,183,446,494
44,431,553,373,139,15,418.04,194,448,479
44,431,553,373,139,15,418.04,204,450,463
44,431,553,373,139,15,418.04,214,450,447
44,431,553,373,139,15,418.04,224,450,427
44,431,553,373,139,15,418.04,234,446,406
44,431,553,373,139,15,418.04,245,441,381
44,431,553,373,139,15,418.04,255,436,360
44,431,553,373,139,15,418.04,265,433,343
44,431,553,373,139,15,418.04,275,431,330
44,431,553,373,139,15,418.04,285,430,320
44,431,553,373,139,15,418.04,295,430,307
44,431,553,373,139,15,418.04,306,429,295
44,431,553,373,139,15,418.04,316,427,281
44,431,553,373,139,15,418.04,325,424,267
44,431,553,373,139,15,418.04,336,420,254
44,431,553,373,139,15,418.04,347,416,239
44,431,553,373,139,15,418.04,357,411,226
44,431,553,373,139,15,418.04,366,404,212
44,431,553,373,139,15,418.04,377,398,199
44,431,553,373,139,15,418.04,387,392,188
44,431,553,373,139,15,418.04,397,390,184
44,431,553,373,139,15,418.04,407,388,181
44,431,553,373,139,15,418.04,418,387,179
44,431,553,373,139,15,418.04,433,385,177
44,431,553,373,139,15,418.04,443,384,175
44,431,553,373,139,15,418.04,453,384,174
44,431,553,373,139,15,418.04,465,383,173
44,431,553,373,139,15,418.04,475,382,171
44,431,553,373,139,15,418.04,485,381,169
44,431,553,373,139,15,418.04,495,380,166
44,431,553,373,139,15,418.04,509,380,164
44,431,553,373,139,15,418.04,520,380,164
44,431,553,373,139,15,418.04,530,380,162
44,431,553,373,139,15,418.04,550,380,162
44,431,553,373,139,15,418.04,566,380,162
44,431,553,373,139,15,418.04,581,380,162
44,431,553,373,139,15,418.04,597,380,162
44,431,553,373,139,15,418.04,612,380,162
44,431,553,373,139,15,418.04,627,380,160
44,431,553,373,139,15,418.04,637,380,159
44,431,553,373,139,15,418.04,647,379,157
44,431,553,373,139,15,418.04,657,378,155
44,431,553,373,139,15,418.04,667,377,153
44,431,553,373,139,15,418.04,678,376,151
44,431,553,373,139,15,418.04,690,375,150
44,431,553,373,139,15,418.04,703,375,148
44,431,553,373,139,15,418.04,713,374,147
44,431,553,373,139,15,418.04,727,373,145
44,431,553,373,139,15,418.04,737,373,145
44,431,553,373,139,15,418.04,747,373,144
44,431,553,373,139,15,418.04,759,373,142
44,431,553,373,139,15,418.04,770,373,141
44,431,553,373,139,15,418.04,781,373,140
44,431,553,373,139,15,418.04,793,373,140
44,431,553,373,139,15,418.04,813,373,140
44,431,553,373,139,15,418.04,817,373,140
45,727,260,567,452,15,249.93,0,719,262
45,727,260,567,452,15,249.93,24,719,262
45,727,260,567,452,15,249.93,39,719,262
45,727,260,567,452,15,249.93,55,719,262
45,727,260,567,452,15,249.93,71,719,262
45,727,260,567,452,15,249.93,86,719,262
45,727,260,567,452,15,249.93,101,719,262
45,727,260,567,452,15,249.93,117,719,262
45,727,260,567,452,15,249.93,127,716,262
45,727,260,567,452,15,249.93,137,708,263
45,727,260,567,452,15,249.93,147,693,267
45,727,260,567,452,15,249.93,157,672,275
45,727,260,567,452,15,249.93,167,645,285
45,727,260,567,452,15,249.93,177,609,300
45,727,260,567,452,15,249.93,187,574,314
45,727,260,567,452,15,249.93,197,542,325
45,727,260,567,452,15,249.93,207,513,335
45,727,260,567,452,15,249.93,218,491,343
45,727,260,567,452,15,249.93,227,475,350
45,727,260,567,452,15,249.93,237,467,356
45,727,260,567,452,15,249.93,247,464,363
45,727,260,567,452,15,249.93,258,463,372
45,727,260,567,452,15,249.93,269,465,380
45,727,260,567,452,15,249.93,279,469,389
45,727,260,567,452,15,249.93,289,476,400
45,727,260,567,452,15,249.93,299,486,410
45,727,260,567,452,15,249.93,308,498,420
45,727,260,567,452,15,249.93,319,510,429
45,727,260,567,452,15,249.93,329,525,438
45,727,260,567,452,15,249.93,339,539,447
45,727,260,567,452,15,249.93,349,552,455
45,727,260,567,452,15,249.93,359,563,463
45,727,260,567,452,15,249.93,369,571,470
45,727,260,567,452,15,249.93,379,578,477
45,727,260,567,452,15,249.93,389,584,482
45,727,260,567,452,15,249.93,400,587,485
45,727,260,567,452,15,249.93,411,589,487
45,727,260,567,452,15,249.93,425,590,487
45,727,260,567,452,15,249.93,439,591,488
45,727,260,567,452,15,249.93,458,591,488
45,727,260,567,452,15,249.93,474,591,487
45,727,260,567,452,15,249.93,490,592,487
45,727,260,567,452,15,249.93,506,592,487
45,727,260,567,452,15,249.93,518,593,486
45,727,260,567,452,15,249.93,531,592,484
45,727,260,567,452,15,249.93,541,591,481
45,727,260,567,452,15,249.93,550,587,475
45,727,260,567,452,15,249.93,560,583,471
45,727,260,567,452,15,249.93,571,579,466
45,727,260,567,452,15,249.93,581,575,461
45,727,260,567,452,15,249.93,591,570,457
45,727,260,567,452,15,249.93,600,567,454
45,727,260,567,452,15,249.93,610,564,451
45,727,260,567,452,15,249.93,622,563,450
45,727,260,567,452,15,249.93,633,563,449
45,727,260,567,452,15,249.93,646,563,449
45,727,260,567,452,15,249.93,657,563,448
45,727,260,567,452,15,249.93,677,563,448
45,727,260,567,452,15,249.93,692,563,448
45,727,260,567,452,15,249.93,707,563,447
45,727,260,567,452,15,249.93,722,563,447
45,727,260,567,452,15,249.93,739,562,447
45,727,260,567,452,15,249.93,754,562,447
45,727,260,567,452,15,249.93,763,562,447
46,280,127,754,351,15,524.26,0,274,128
46,280,127,754,351,15,524.26,11,274,128
46,280,127,754,351,15,524.26,27,274,128
46,280,127,754,351,15,524.26,43,274,128
46,280,127,754,351,15,524.26,58,274,128
46,280,127,754,351,15,524.26,74,274,128
46,280,127,754,351,15,524.26,89,274,128
46,280,127,754,351,15,524.26,101,274,128
46,280,127,754,351,15,524.26,120,274,128
46,280,127,754,351,15,524.26,130,275,128
46,280,127,754,351,15,524.26,140,276,127
46,280,127,754,351,15,524.26,150,282,127
46,280,127,754,351,15,524.26,160,291,127
46,280,127,754,351,15,524.26,170,304,130
46,280,127,754,351,15,524.26,180,321,135
46,280,127,754,351,15,524.26,190,340,144
46,280,127,754,351,15,524.26,200,362,154
46,280,127,754,351,15,524.26,210,392,166
46,280,127,754,351,15,524.26,220,426,183
46,280,127,754,351,15,524.26,230,462,200
46,280,127,754,351,15,524.26,241,504,223
46,280,127,754,351,15,524.26,251,537,241
46,280,127,754,351,15,524.26,262,563,258
46,280,127,754,351,15,524.26,272,582,275
46,280,127,754,351,15,524.26,282,595,289
46,280,127,754,351,15,524.26,293,601,299
46,280,127,754,351,15,524.26,302,605,307
46,280,127,754,351,15,524.26,312,607,311
46,280,127,754,351,15,524.26,323,607,312
46,280,127,754,351,15,524.26,335,607,314
46,280,127,754,351,15,524.26,350,608,314
46,280,127,754,351,15,524.26,359,609,315
46,280,127,754,351,15,524.26,370,614,319
46,280,127,754,351,15,524.26,380,619,322
46,280,127,754,351,15,524.26,390,625,326
46,280,127,754,351,15,524.26,400,633,331
46,280,127,754,351,15,524.26,410,643,337
46,280,127,754,351,15,524.26,420,655,344
46,280,127,754,351,15,524.26,430,667,350
46,280,127,754,351,15,524.26,440,680,356
46,280,127,754,351,15,524.26,450,695,361
46,280,127,754,351,15,524.26,460,709,364
46,280,127,754,351,15,524.26,470,722,368
46,280,127,754,351,15,524.26,480,734,371
46,280,127,754,351,15,524.26,490,741,372
46,280,127,754,351,15,524.26,500,744,372
46,280,127,754,351,15,524.26,510,747,372
46,280,127,754,351,15,524.26,521,748,371
46,280,127,754,351,15,524.26,533,750,369
46,280,127,754,351,15,524.26,544,750,367
46,280,127,754,351,15,524.26,554,751,365
46,280,127,754,351,15,524.26,564,753,363
46,280,127,754,351,15,524.26,574,755,360
46,280,127,754,351,15,524.26,584,758,359
46,280,127,754,351,15,524.26,594,759,357
46,280,127,754,351,15,524.26,604,760,356
46,280,127,754,351,15,524.26,614,760,355
46,280,127,754,351,15,524.26,632,761,355
46,280,127,754,351,15,524.26,653,761,355
46,280,127,754,351,15,524.26,670,761,355
46,280,127,754,351,15,524.26,684,761,355
46,280,127,754,351,15,524.26,698,760,355
46,280,127,754,351,15,524.26,708,759,355
46,280,127,754,351,15,524.26,724,758,355
46,280,127,754,351,15,524.26,736,757,355
46,280,127,754,351,15,524.26,747,756,354
46,280,127,754,351,15,524.26,762,756,354
46,280,127,754,351,15,524.26,777,755,354
46,280,127,754,351,15,524.26,792,754,354
46,280,127,754,351,15,524.26,808,754,353
46,280,127,754,351,15,524.26,824,754,353
46,280,127,754,351,15,524.26,839,753,352
46,280,127,754,351,15,524.26,844,753,352
47,471,435,312,151,15,325.48,0,479,429
47,471,435,312,151,15,325.48,19,479,429
47,471,435,312,151,15,325.48,35,479,429
47,471,435,312,151,15,325.48,50,479,429
47,471,435,312,151,15,325.48,65,479,429
47,471,435,312,151,15,325.48,77,479,429
47,471,435,312,151,15,325.48,95,479,429
47,471,435,312,151,15,325.48,111,479,429
47,471,435,312,151,15,325.48,127,479,429
47,471,435,312,151,15,325.48,142,478,429
47,471,435,312,151,15,325.48,158,478,429
47,471,435,312,151,15,325.48,173,478,429
47,471,435,312,151,15,325.48,189,478,429
47,471,435,312,151,15,325.48,206,478,429
47,471,435,312,151,15,325.48,220,478,429
47,471,435,312,151,15,325.48,236,478,429
47,471,435,312,151,15,325.48,252,478,429
47,471,435,312,151,15,325.48,267,478,429
47,471,435,312,151,15,325.48,284,478,429
47,471,435,312,151,15,325.48,293,477,426
47,471,435,312,151,15,325.48,304,473,414
47,471,435,312,151,15,325.48,314,467,397
47,471,435,312,151,15,325.48,324,455,373
47,471,435,312,151,15,325.48,334,445,351
47,471,435,312,151,15,325.48,344,435,327
47,471,435,312,151,15,325.48,355,425,307
47,471,435,312,151,15,325.48,365,417,288
47,471,435,312,151,15,325.48,375,407,268
47,471,435,312,151,15,325.48,385,398,248
47,471,435,312,151,15,325.48,395,389,232
47,471,435,312,151,15,325.48,405,381,218
47,471,435,312,151,15,325.48,415,373,206
47,471,435,312,151,15,325.48,425,368,197
47,471,435,312,151,15,325.48,435,363,190
47,471,435,312,151,15,325.48,445,361,186
47,471,435,312,151,15,325.48,455,359,183
47,471,435,312,151,15,325.48,465,358,181
47,471,435,312,151,15,325.48,481,357,180
47,471,435,312,151,15,325.48,491,356,180
47,471,435,312,151,15,325.48,502,355,177
47,471,435,312,151,15,325.48,513,354,176
47,471,435,312,151,15,325.48,527,352,174
47,471,435,312,151,15,325.48,542,352,174
47,471,435,312,151,15,325.48,553,352,174
47,471,435,312,151,15,325.48,563,352,174
47,471,435,312,151,15,325.48,578,351,174
47,471,435,312,151,15,325.48,589,349,173
47,471,435,312,151,15,325.48,599,346,172
47,471,435,312,151,15,325.48,609,340,170
47,471,435,312,151,15,325.48,620,334,168
47,471,435,312,151,15,325.48,630,329,165
47,471,435,312,151,15,325.48,640,325,163
47,471,435,312,151,15,325.48,650,321,161
47,471,435,312,151,15,325.48,661,319,159
47,471,435,312,151,15,325.48,671,318,158
